*Interval,Price (Rs./MWh)
24354,3586.71
24355,6000.45
24356,6000.58
24357,5499.7
24358,7000.03
24359,7000.25
24360,7000.24
24361,7000.33
24362,7000.79
24363,7000.84
24364,7000.36
24365,4600.77
24366,4700.38
24367,4100.54
24368,3870.42
24369,3479.57
24370,3351.21
24371,3666.05
24372,3500.78
24373,3599.81
24374,3666.8
24375,3500.55
24376,3500.78
24377,3498.43
24378,3002.67
24379,3100.32
24380,3100.18
24381,2901.0
24382,2814.2
24383,3199.93
24384,2781.16
27169,2396.2
27170,2250.15
27171,2702.07
27172,2850.08
27173,1965.17
27174,1871.61
27175,2250.23
27176,2256.0
27177,1499.72
27178,1499.79
27179,1914.27
27180,1499.92
27181,1499.86
27182,1499.87
27183,1906.47
27184,1499.97
27185,1999.54
27186,1999.73
27187,2400.6
27188,2400.91
27189,3387.32
27190,3414.0
27191,3134.23
27192,3172.03
27193,3544.83
27194,3586.38
27195,3800.74
27196,4257.24
27197,5136.9
27198,5512.51
27199,3579.42
27200,3579.81
27201,5664.74
27202,6099.82
27203,5943.04
27204,4600.82
27205,4499.54
27206,4471.91
27207,5000.87
27208,4499.25
27209,3968.31
27210,4200.59
27211,4196.08
27212,3960.9
27213,3700.28
27214,3550.9
27215,3479.72
27216,3500.2
27217,3199.41
27218,3021.96
27219,2999.17
27220,3000.11
27221,2779.19
27222,2520.04
27223,3003.37
27224,3003.16
27225,3250.17
27226,3479.95
27227,3500.8
27228,3791.19
27229,3500.91
27230,3791.33
27231,3679.75
27232,3888.4
27233,3856.1
27234,3759.97
27235,4045.17
27236,4045.93
27237,4369.54
27238,5000.21
27239,4501.42
27240,4408.1
27241,5150.56
27242,8000.29
27243,5250.82
27244,5250.07
27245,4230.66
27246,4408.75
27247,3999.95
27248,4045.69
27249,3581.39
27250,3479.96
27251,3856.48
27252,3900.16
27253,3856.52
27254,3856.37
27255,3405.6
27256,3319.27
27257,3579.16
27258,3479.31
27259,3791.69
27260,3479.37
27261,2500.45
27262,1999.97
27263,2500.78
27264,2500.51
30145,3199.03
30146,3199.59
30147,2850.51
30148,2850.58
30149,2000.71
30150,1999.37
30151,2199.36
30152,2460.53
30153,2850.33
30154,2850.77
30155,2750.18
30156,1802.62
30157,2015.2
30158,2100.94
30159,1965.18
30160,2702.38
30161,1999.89
30162,2850.39
30163,2750.82
30164,2209.65
30165,2850.67
30166,3199.68
30167,3459.12
30168,3250.06
30169,3500.31
30170,3791.82
30171,3856.43
30172,3856.51
30173,3999.67
30174,4151.41
30175,3760.39
30176,3800.24
30177,3479.66
30178,3300.39
30179,3400.79
30180,3450.07
30181,3908.57
30182,3903.61
30183,3930.98
30184,3605.2
30185,3100.98
30186,3100.47
30187,2900.15
30188,3104.53
30189,3479.33
30190,3151.81
30191,3200.21
30192,3150.13
30193,3134.4
30194,3199.67
30195,3199.11
30196,3199.33
30197,3000.68
30198,2960.24
30199,2956.62
30200,2569.12
30201,3199.75
30202,3250.74
30203,3579.2
30204,3700.06
30205,3250.08
30206,3450.39
30207,3500.48
30208,3516.0
30209,3501.0
30210,3592.8
30211,3750.62
30212,3759.35
30213,3999.15
30214,3769.63
30215,3759.66
30216,3759.08
30217,3999.41
30218,4126.36
30219,3999.72
30220,3750.83
30221,3500.75
30222,3746.72
30223,3811.34
30224,3749.79
30225,3254.4
30226,3351.18
30227,3152.51
30228,3000.25
30229,2649.95
30230,2959.24
30231,2915.03
30232,2495.92
30233,2941.12
30234,2928.69
30235,2569.38
30236,2409.0
30237,1999.64
30238,1999.61
30239,2194.39
30240,2001.79
33025,2850.28
33026,2800.37
33027,2300.99
33028,2300.6
33029,2000.83
33030,1983.79
33031,1520.14
33032,1687.91
33033,1499.84
33034,1499.78
33035,1499.56
33036,1499.49
33037,999.96
33038,999.82
33039,799.77
33040,799.78
33041,500.44
33042,499.98
33043,1999.27
33044,1999.35
33045,2409.3
33046,2980.79
33047,3103.6
33048,3149.37
33049,1399.56
33050,1399.9
33051,3090.93
33052,3450.2
33053,3750.67
33054,3701.72
33055,3800.95
33056,3999.05
33057,3800.29
33058,3800.56
33059,3791.81
33060,3621.08
33061,3499.3
33062,3499.07
33063,3800.43
33064,3800.44
33065,3700.77
33066,3820.27
33067,3856.37
33068,3791.86
33069,3700.34
33070,3800.32
33071,3579.51
33072,3479.78
33073,3199.27
33074,3199.17
33075,3579.91
33076,3372.12
33077,2797.42
33078,2790.56
33079,3400.78
33080,3479.91
33081,3600.68
33082,3650.59
33083,3650.69
33084,3672.26
33085,3750.03
33086,3750.01
33087,3479.05
33088,3579.63
33089,3759.36
33090,3750.71
33091,3749.38
33092,3800.61
33093,3850.98
33094,3999.2
33095,3999.54
33096,4010.48
33097,6500.71
33098,7191.59
33099,7500.98
33100,4709.0
33101,3749.75
33102,3759.08
33103,3870.93
33104,3759.72
33105,3449.05
33106,3755.58
33107,3280.26
33108,3161.1
33109,3791.83
33110,3760.68
33111,3661.33
33112,3479.53
33113,3081.6
33114,3095.47
33115,3250.01
33116,2999.0
33117,3199.33
33118,3199.2
33119,2600.01
33120,2495.71
30337,3199.48
30338,3199.34
30339,3372.14
30340,3269.21
30341,3000.72
30342,3170.19
30343,2990.48
30344,2850.42
30345,2850.2
30346,2599.27
30347,1993.59
30348,1991.15
30349,2549.04
30350,1972.53
30351,2800.33
30352,2800.17
30353,2200.37
30354,2472.39
30355,2549.4
30356,2850.35
30357,2988.8
30358,3310.59
30359,3512.92
30360,3700.84
30361,3479.82
30362,3621.56
30363,3800.31
30364,3836.7
30365,3959.98
30366,4126.99
30367,3856.11
30368,3836.43
30369,3856.09
30370,3836.23
30371,3800.22
30372,3800.94
30373,3800.9
30374,3836.18
30375,3856.45
30376,3819.37
30377,3800.05
30378,3761.93
30379,3800.86
30380,3800.72
30381,3850.69
30382,3836.34
30383,3672.98
30384,3372.18
30385,3280.89
30386,3200.85
30387,3672.21
30388,3488.67
30389,2984.32
30390,2989.7
30391,3057.5
30392,3151.72
30393,3250.99
30394,3396.39
30395,3372.81
30396,3285.13
30397,3600.24
30398,3600.2
30399,3750.96
30400,3750.71
30401,3777.29
30402,3856.66
30403,4500.06
30404,4500.24
30405,3800.4
30406,3999.71
30407,3800.26
30408,4344.58
30409,6690.38
30410,8344.11
30411,6500.89
30412,4500.56
30413,3761.66
30414,3762.5
30415,3800.36
30416,3619.23
30417,3010.82
30418,2980.27
30419,3500.93
30420,3749.38
30421,3749.08
30422,3359.3
30423,3254.69
30424,3149.98
30425,2960.29
30426,2928.42
30427,3007.97
30428,3007.24
30429,3499.39
30430,3323.33
30431,3199.0
30432,2790.38
30433,1889.73
30434,1890.0
30435,2749.29
