*Interval,Price (Rs./MWh)
23469,4405.21
23470,4400.72
23471,4260.57
23472,4235.23
23473,3843.33
23474,4049.61
23475,4049.51
23476,4000.27
23477,3574.84
23478,3562.89
23479,3562.98
23480,3562.33
23481,3562.29
23482,3562.45
23483,3595.19
23484,3612.46
23485,3800.24
23486,3800.07
23487,3843.94
23488,4150.5
23489,4229.1
23490,4235.26
23491,4412.15
23492,4400.83
23493,4280.84
23494,4503.25
23495,4550.84
23496,5989.46
23497,6700.1
23498,12000.0
23499,12000.0
23500,12000.0
23501,12000.0
23502,12000.0
23503,12000.0
23504,7903.76
23505,5450.1
23506,5100.34
23507,5000.67
23508,5000.59
23509,4830.68
23510,4400.6
23511,4235.8
23512,4165.28
23513,4102.98
23514,4096.27
23515,3881.38
23516,3843.56
23517,3808.04
23518,3719.81
23519,3719.04
23520,3688.86
26305,4059.64
26306,3999.25
26307,3999.58
26308,3810.57
26309,3719.37
26310,3650.25
26311,3618.25
26312,3595.54
26313,3595.28
26314,3562.99
26315,3562.61
26316,3562.52
26317,3562.13
26318,3562.04
26319,3489.77
26320,3493.83
26321,3450.28
26322,3562.77
26323,3574.9
26324,3595.21
26325,3843.86
26326,4192.6
26327,4278.61
26328,4770.41
26329,6500.08
26330,8200.34
26331,9370.26
26332,10000.8
26333,11000.02
26334,12000.0
26335,10000.38
26336,9500.55
26337,6450.35
26338,5989.05
26339,5450.35
26340,6450.43
26341,7818.72
26342,8570.54
26343,8570.71
26344,8570.32
26345,8070.11
26346,6500.21
26347,6500.14
26348,5998.82
26349,5000.38
26350,4999.0
26351,4870.8
26352,4412.98
26353,4503.11
26354,4400.79
26355,4400.47
26356,4370.76
26357,3999.76
26358,3750.94
26359,3700.08
26360,3767.56
26361,3680.14
26362,3630.47
26363,3800.29
26364,3800.89
26365,4061.81
26366,4049.63
26367,4195.81
26368,4150.64
26369,4059.39
26370,4105.32
26371,4235.61
26372,4405.69
26373,4500.34
26374,4524.5
26375,4998.74
26376,6500.27
26377,8874.81
26378,12000.0
26379,12000.0
26380,12000.0
26381,12000.0
26382,12000.0
26383,12000.0
26384,9070.26
26385,6270.14
26386,6000.15
26387,5770.56
26388,5570.9
26389,5070.25
26390,4999.89
26391,4848.96
26392,4750.71
26393,4265.61
26394,4235.88
26395,4235.15
26396,4169.77
26397,4087.38
26398,3999.74
26399,3843.48
26400,3881.35
29281,3562.66
29282,3525.32
29283,3480.05
29284,3328.09
29285,3136.96
29286,3136.12
29287,3058.84
29288,2992.99
29289,2992.18
29290,2978.65
29291,2958.52
29292,2958.09
29293,2910.38
29294,2900.91
29295,2900.35
29296,2882.0
29297,2992.32
29298,3136.01
29299,3322.92
29300,3595.21
29301,3843.17
29302,4235.43
29303,4998.18
29304,5500.65
29305,7500.64
29306,9200.94
29307,12000.0
29308,12000.0
29309,12000.0
29310,12000.0
29311,12000.0
29312,12000.0
29313,12000.0
29314,12000.0
29315,7500.56
29316,7500.37
29317,8770.49
29318,9600.14
29319,9600.34
29320,7500.87
29321,7500.15
29322,6499.33
29323,5499.05
29324,4760.98
29325,4848.89
29326,4645.83
29327,4800.41
29328,4590.98
29329,4500.35
29330,4310.97
29331,4310.72
29332,4235.94
29333,3800.03
29334,3768.11
29335,3767.33
29336,3700.4
29337,3574.12
29338,3600.38
29339,3719.49
29340,3767.52
29341,3843.43
29342,3881.86
29343,4280.07
29344,4405.06
29345,4760.59
29346,5000.38
29347,5230.11
29348,5500.43
29349,6900.83
29350,5600.05
29351,6190.52
29352,12000.0
29353,12000.0
29354,12000.0
29355,12000.0
29356,12000.0
29357,12000.0
29358,12000.0
29359,12000.0
29360,11000.65
29361,6190.12
29362,5500.73
29363,5100.94
29364,5499.73
29365,4848.32
29366,4848.01
29367,4510.34
29368,4273.22
29369,4235.28
29370,4195.52
29371,4098.88
29372,3999.05
29373,3750.51
29374,3618.44
29375,3590.23
29376,3562.19
32161,3618.77
32162,3595.63
32163,3595.51
32164,3595.02
32165,3390.64
32166,3322.31
32167,3250.4
32168,3210.58
32169,3136.13
32170,3080.55
32171,3000.87
32172,3000.58
32173,2999.13
32174,2992.89
32175,2992.7
32176,2992.85
32177,3080.57
32178,3250.95
32179,3562.02
32180,3719.44
32181,4121.79
32182,4999.04
32183,6000.33
32184,6600.07
32185,8600.08
32186,10200.19
32187,11000.34
32188,12000.0
32189,12000.0
32190,12000.0
32191,12000.0
32192,12000.0
32193,12000.0
32194,10200.31
32195,8600.25
32196,6670.45
32197,6501.0
32198,8600.14
32199,7000.98
32200,6499.82
32201,5710.63
32202,5000.79
32203,5000.37
32204,4760.8
32205,4998.66
32206,4897.63
32207,4580.17
32208,4580.58
32209,4499.57
32210,4499.05
32211,4280.75
32212,4280.02
32213,3562.59
32214,3562.38
32215,3390.74
32216,3390.11
32217,3390.67
32218,3390.89
32219,3328.48
32220,3322.08
32221,3562.15
32222,3562.42
32223,3767.74
32224,3900.13
32225,4405.57
32226,4580.3
32227,4949.83
32228,4998.31
32229,4760.39
32230,4848.95
32231,4580.55
32232,4998.93
32233,4998.62
32234,5587.28
32235,6000.36
32236,6190.03
32237,5985.97
32238,5500.88
32239,5230.95
32240,4998.62
32241,4580.3
32242,4500.99
32243,4200.93
32244,4139.56
32245,4040.66
32246,4054.65
32247,4172.34
32248,4156.3
32249,3999.46
32250,4000.26
32251,3843.8
32252,3768.19
32253,3595.93
32254,3562.64
32255,3500.6
32256,3390.05
4129,4340.23
4130,4194.36
4131,4059.17
4132,3870.82
4133,3835.03
4134,3719.91
4135,3719.49
4136,3595.97
4137,3595.05
4138,3562.6
4139,3500.48
4140,3457.16
4141,3390.67
4142,3328.64
4143,3322.75
4144,3390.12
4145,3562.5
4146,3595.87
4147,3719.77
4148,3790.31
4149,4100.07
4150,4290.69
4151,5038.8
4152,5989.26
4153,9800.04
4154,12000.0
4155,12000.0
4156,12000.0
4157,12000.0
4158,12000.0
4159,12000.0
4160,12000.0
4161,12000.0
4162,12000.0
4163,9800.68
4164,9800.65
4165,9998.74
4166,11000.82
4167,12000.0
4168,8874.23
4169,8770.06
4170,7600.13
4171,6500.59
4172,5670.64
4173,5770.35
4174,5770.35
4175,5499.64
4176,5499.66
4177,5000.53
4178,4998.31
4179,4949.5
4180,4395.66
4181,3900.46
4182,3870.2
4183,3835.24
4184,3835.36
4185,3900.72
4186,4040.99
4187,4225.02
4188,4225.34
4189,4225.5
4190,4290.56
4191,4725.2
4192,5000.85
4193,5500.72
4194,7400.78
4195,11100.71
4196,10890.78
4197,11484.41
4198,9998.64
4199,11000.65
4200,12000.0
4201,12000.0
4202,12000.0
4203,12000.0
4204,12000.0
4205,12000.0
4206,12000.0
4207,12000.0
4208,12000.0
4209,7600.2
4210,6300.74
4211,5998.8
4212,6300.88
4213,5500.41
4214,5770.0
4215,5420.67
4216,5009.97
4217,5009.46
4218,5038.15
4219,4580.48
4220,4900.15
4221,4265.8
4222,4261.16
4223,4225.28
4224,4175.14
4225,3870.42
4226,3850.67
4227,3870.37
4228,3870.69
4229,3835.2
4230,3767.33
4231,3719.74
4232,3719.55
4233,3595.69
4234,3595.53
4235,3590.03
4236,3562.89
4237,3457.13
4238,3450.82
4239,3457.84
4240,3500.69
4241,3562.66
4242,3595.84
4243,3767.4
4244,3835.47
4245,4340.26
4246,5250.76
4247,5998.54
4248,6270.88
4249,10000.15
4250,12000.0
4251,12000.0
4252,12000.0
4253,12000.0
4254,12000.0
4255,12000.0
4256,12000.0
4257,12000.0
4258,12000.0
4259,10250.73
4260,10570.11
4261,11020.26
4262,12000.0
4263,12000.0
4264,9998.85
4265,9850.42
4266,8600.85
4267,7500.69
4268,7000.5
4269,6520.46
4270,6520.82
4271,6020.99
4272,5800.48
4273,5480.04
4274,5000.24
4275,5480.64
4276,4695.94
4277,4232.25
4278,4225.3
4279,4212.47
4280,4040.23
4281,4100.64
4282,4000.07
4283,4000.3
4284,4100.99
4285,4225.21
4286,4225.24
4287,4350.39
4288,4419.05
4289,4770.5
4290,5499.61
4291,6499.76
4292,8835.63
4293,6999.43
4294,8000.15
4295,12000.0
4296,12000.0
4297,12000.0
4298,12000.0
4299,12000.0
4300,12000.0
4301,12000.0
4302,12000.0
4303,12000.0
4304,12000.0
4305,8600.06
4306,7500.43
4307,7500.05
4308,7120.54
4309,6020.28
4310,6238.63
4311,5499.88
4312,5700.02
4313,5770.65
4314,5499.71
4315,5020.36
4316,4795.7
4317,4225.05
4318,4225.07
4319,4173.05
4320,4105.0
4321,5000.13
4322,5000.09
4323,5000.39
4324,5000.62
4325,4411.84
4326,4233.99
4327,4225.47
4328,4225.04
4329,3900.55
4330,3900.2
4331,3900.57
4332,3835.83
4333,3768.76
4334,3768.74
4335,3790.84
4336,3835.11
4337,3900.73
4338,4040.7
4339,4225.74
4340,4725.54
4341,5156.36
4342,6500.88
4343,7370.71
4344,7600.95
4345,11570.93
4346,12000.0
4347,12000.0
4348,12000.0
4349,12000.0
4350,12000.0
4351,12000.0
4352,12000.0
4353,12000.0
4354,12000.0
4355,12000.0
4356,12000.0
4357,12000.0
4358,12000.0
4359,12000.0
4360,12000.0
4361,12000.0
4362,10070.26
4363,8600.37
4364,8000.88
4365,7520.66
4366,7520.84
4367,7000.17
4368,6750.22
4369,6250.36
4370,5770.76
4371,6070.43
4372,5070.03
4373,4725.84
4374,4395.25
4375,4395.77
4376,4225.79
4377,4412.6
4378,4395.67
4379,4343.76
4380,4503.23
4381,4412.68
4382,4514.05
4383,4662.81
4384,4948.45
4385,4770.85
4386,6031.83
4387,7600.72
4388,9613.87
4389,5989.51
4390,5000.5
4391,6210.84
4392,12000.0
4393,12000.0
4394,12000.0
4395,12000.0
4396,12000.0
