Interval,In Pwr 1 (MW),Out Pwr Sold1 (MW),Out Pwr Load1 (MW),Storage Lvl 1 (MW-h),Cool Down Period 1 (Binary),H2 Out 1 (kg),Non-Ren In 1 (MW),Ren In 1 (MW),Ren Sold 1 (MW),Curtailment (MW), Elec Purchase (INR/MWh), Elec Purchase RT (INR/MWh)
     8058.00,        0.00,      135.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6000.04,     6000.04
     8059.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3179.90,     3179.90
     8060.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.28,     3500.28
     8061.00,      500.00,        0.00,        0.00,      345.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3378.02,     3378.02
     8062.00,      500.00,        0.00,        0.00,      460.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3900.59,     3900.59
     8063.00,        0.00,      192.80,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4999.00,     4999.00
     8064.00,        0.00,        0.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4401.37,     4401.37
     8065.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6000.39,     6000.39
     8066.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6000.03,     6000.03
     8067.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5581.04,     5581.04
     8068.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4999.54,     4999.54
     8069.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3830.18,     3830.18
     8070.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3908.81,     3908.81
     8071.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3706.88,     3706.88
     8072.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.06,     3422.06
     8073.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2989.72,     2989.72
     8074.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2989.64,     2989.64
     8075.00,      500.00,        0.00,        0.00,      345.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3200.60,     3200.60
     8076.00,      500.00,        0.00,        0.00,      460.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3013.93,     3013.93
     8077.00,      500.00,        0.00,        0.00,      575.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.17,     3500.17
     8078.00,        0.00,        0.00,        0.00,      575.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.14,     3422.14
     8079.00,      500.00,        0.00,        0.00,      690.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.87,     3500.87
     8080.00,      500.00,        0.00,        0.00,      805.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.81,     3500.81
     8081.00,      500.00,        0.00,        0.00,      920.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3488.40,     3488.40
     8082.00,      500.00,        0.00,        0.00,     1035.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.20,     3500.20
     8083.00,        0.00,        0.00,        0.00,     1035.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3585.20,     3585.20
     8084.00,      500.00,        0.00,        0.00,     1150.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3422.04,     3422.04
     8085.00,        0.00,        0.00,        0.00,     1150.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.39,     3929.39
     8086.00,        0.00,        0.00,        0.00,     1150.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3944.40,     3944.40
     8087.00,        0.00,        0.00,        0.00,     1150.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4475.73,     4475.73
     8088.00,        0.00,        0.00,        0.00,     1150.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.49,     3929.49
     8089.00,        0.00,      500.00,        0.00,     1014.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5500.10,     5500.10
     8090.00,        0.00,      500.00,        0.00,      878.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5013.91,     5013.91
     8091.00,        0.00,        0.00,        0.00,      878.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.89,     3929.89
     8092.00,        0.00,        0.00,        0.00,      878.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.72,     3929.72
     8093.00,      500.00,        0.00,        0.00,      993.26,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3422.93,     3422.93
     8094.00,        0.00,      500.00,        0.00,      857.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6009.90,     6009.90
     8095.00,        0.00,        0.00,        0.00,      857.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.96,     3929.96
     8096.00,        0.00,        0.00,        0.00,      857.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3924.00,     3924.00
     8097.00,      500.00,        0.00,        0.00,      972.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3374.88,     3374.88
     8098.00,      500.00,        0.00,        0.00,     1087.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.40,     3500.40
     8099.00,      500.00,        0.00,        0.00,     1202.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3400.02,     3400.02
     8100.00,      500.00,        0.00,        0.00,     1317.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3483.55,     3483.55
     8101.00,        0.00,        0.00,        0.00,     1317.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.86,     4000.86
     8102.00,        0.00,      103.20,        0.00,     1289.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5003.57,     5003.57
     8103.00,        0.00,      500.00,        0.00,     1153.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5008.83,     5008.83
     8104.00,        0.00,      500.00,        0.00,     1017.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5005.70,     5005.70
     8105.00,        0.00,      500.00,        0.00,      881.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5003.66,     5003.66
     8106.00,        0.00,        0.00,        0.00,      881.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.42,     5000.42
     8107.00,        0.00,      500.00,        0.00,      745.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5003.79,     5003.79
     8108.00,        0.00,      500.00,        0.00,      610.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5005.56,     5005.56
     8109.00,        0.00,        0.00,        0.00,      610.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4999.07,     4999.07
     8110.00,        0.00,        0.00,        0.00,      610.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4999.51,     4999.51
     8111.00,        0.00,        0.00,        0.00,      610.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3809.56,     3809.56
     8112.00,      500.00,        0.00,        0.00,      725.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3498.00,     3498.00
     8113.00,        0.00,        0.00,        0.00,      725.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3577.29,     3577.29
     8114.00,       43.48,        0.00,        0.00,      735.00,        0.00,        0.00,       43.48,        0.00,        0.00,        0.00,     3508.58,     3508.58
     8115.00,      500.00,        0.00,        0.00,      850.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3471.62,     3471.62
     8116.00,      500.00,        0.00,        0.00,      965.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3500.99,     3500.99
     8117.00,      500.00,        0.00,        0.00,     1080.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2951.54,     2951.54
     8118.00,      500.00,        0.00,        0.00,     1195.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2951.47,     2951.47
     8119.00,      500.00,        0.00,        0.00,     1310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2833.44,     2833.44
     8120.00,      500.00,        0.00,        0.00,     1425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2862.10,     2862.10
     8121.00,      500.00,        0.00,        0.00,     1540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2869.01,     2869.01
     8122.00,      500.00,        0.00,        0.00,     1655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3000.76,     3000.76
     8123.00,      500.00,        0.00,        0.00,     1770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3345.00,     3345.00
     8124.00,      500.00,        0.00,        0.00,     1885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3422.16,     3422.16
     8125.00,        0.00,        0.00,        0.00,     1885.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.78,     3500.78
     8126.00,        0.00,        0.00,        0.00,     1885.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4224.00,     4224.00
     8127.00,        0.00,        0.00,        0.00,     1885.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3369.62,     3369.62
     8128.00,        0.00,        0.00,        0.00,     1885.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3799.11,     3799.11
     8129.00,      500.00,        0.00,        0.00,     2000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3757.96,     3757.96
     8130.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5668.77,     5668.77
     8131.00,        0.00,      500.00,        0.00,     1864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6317.85,     6317.85
     8132.00,        0.00,      500.00,        0.00,     1728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6600.01,     6600.01
     8133.00,      500.00,        0.00,        0.00,     1843.26,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3148.43,     3148.43
     8134.00,      500.00,        0.00,        0.00,     1958.26,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3202.90,     3202.90
     8135.00,        0.00,      500.00,        0.00,     1822.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6129.29,     6129.29
     8136.00,        0.00,      500.00,        0.00,     1686.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6142.86,     6142.86
     8137.00,      500.00,        0.00,        0.00,     1801.52,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3809.81,     3809.81
     8138.00,      500.00,        0.00,        0.00,     1916.52,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3904.28,     3904.28
     8139.00,        0.00,        0.00,        0.00,     1916.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4499.35,     4499.35
     8140.00,        0.00,      116.00,        0.00,     1885.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5800.15,     5800.15
     8141.00,      500.00,        0.00,        0.00,     2000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4469.83,     4469.83
     8142.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5111.64,     5111.64
     8143.00,        0.00,      500.00,        0.00,     1864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.34,     6500.34
     8144.00,        0.00,      500.00,        0.00,     1728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.37,     6500.37
     8145.00,        0.00,      500.00,        0.00,     1592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6999.51,     6999.51
     8146.00,        0.00,      500.00,        0.00,     1456.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6446.00,     6446.00
     8147.00,        0.00,      500.00,        0.00,     1320.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6999.15,     6999.15
     8148.00,        0.00,      500.00,        0.00,     1184.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6999.30,     6999.30
     8149.00,        0.00,      500.00,        0.00,     1048.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6999.77,     6999.77
     8150.00,        0.00,      500.00,        0.00,      913.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6999.91,     6999.91
     8151.00,        0.00,      500.00,        0.00,      777.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6766.25,     6766.25
     8152.00,        0.00,      500.00,        0.00,      641.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6999.59,     6999.59
     8153.00,        0.00,      500.00,        0.00,      505.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7350.00,     7350.00
     8154.00,        0.00,      500.00,        0.00,      369.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7000.62,     7000.62
     8155.00,      500.00,        0.00,        0.00,      484.57,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4999.78,     4999.78
     8156.00,        0.00,      500.00,        0.00,      348.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6008.31,     6008.31
     8157.00,        0.00,        0.00,        0.00,      348.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6006.92,     6006.92
     8158.00,        0.00,      218.40,        0.00,      289.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6007.72,     6007.72
     8159.00,        0.00,      500.00,        0.00,      153.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7000.25,     7000.25
     8160.00,        0.00,      500.00,        0.00,       17.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7000.31,     7000.31
     8161.00,        0.00,       64.80,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6000.99,     6000.99
     8162.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5998.31,     5998.31
     8163.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.09,     5000.09
     8164.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4999.68,     4999.68
     8165.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3600.90,     3600.90
     8166.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3938.01,     3938.01
     8167.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.89,     3929.89
     8168.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3938.15,     3938.15
     8169.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3929.10,     3929.10
     8170.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3601.75,     3601.75
     8171.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3601.00,     3601.00
     8172.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3601.31,     3601.31
     8173.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3400.09,     3400.09
     8174.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3455.28,     3455.28
     8175.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.08,     3422.08
     8176.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3450.45,     3450.45
     8177.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3400.67,     3400.67
     8178.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.99,     3422.99
     8179.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.21,     3422.21
     8180.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3405.83,     3405.83
     8181.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3117.03,     3117.03
     8182.00,      347.83,        0.00,        0.00,      195.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     3289.11,     3289.11
     8183.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3289.13,     3289.13
     8184.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3290.49,     3290.49
     8185.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3290.26,     3290.26
     8186.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.57,     3422.57
     8187.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3400.34,     3400.34
     8188.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.09,     3500.09
     8189.00,        0.00,        0.00,        0.00,      195.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.84,     3500.84
     8190.00,        0.00,      217.60,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3938.30,     3938.30
     8191.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3938.45,     3938.45
     8192.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.11,     3500.11
     8193.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3499.96,     3499.96
     8194.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.92,     3422.92
     8195.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3039.69,     3039.69
     8196.00,        0.00,        0.00,        0.00,      115.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3289.28,     3289.28
     8197.00,        0.00,        0.00,        0.00,      115.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3200.36,     3200.36
     8198.00,        0.00,        0.00,        0.00,      115.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3200.34,     3200.34
     8199.00,        0.00,        0.00,        0.00,      115.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3200.48,     3200.48
     8200.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3289.08,     3289.08
     8201.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3300.61,     3300.61
     8202.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3369.09,     3369.09
     8203.00,        0.00,        0.00,        0.00,      115.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3179.12,     3179.12
     8204.00,        0.00,        0.00,        0.00,      115.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3179.12,     3179.12
     8205.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2969.82,     2969.82
     8206.00,      500.00,        0.00,        0.00,      345.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2999.66,     2999.66
     8207.00,      500.00,        0.00,        0.00,      460.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2759.18,     2759.18
     8208.00,      500.00,        0.00,        0.00,      575.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2949.68,     2949.68
     8209.00,      500.00,        0.00,        0.00,      690.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3010.88,     3010.88
     8210.00,      500.00,        0.00,        0.00,      805.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3071.07,     3071.07
     8211.00,      241.02,        0.00,        0.00,      860.43,        0.00,        0.00,      241.02,        0.00,        0.00,        0.00,     3100.24,     3100.24
     8212.00,        0.00,        0.00,        0.00,      860.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3150.35,     3150.35
     8213.00,      500.00,        0.00,        0.00,      975.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2799.89,     2799.89
     8214.00,      500.00,        0.00,        0.00,     1090.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2859.28,     2859.28
     8215.00,      500.00,        0.00,        0.00,     1205.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2977.02,     2977.02
     8216.00,      500.00,        0.00,        0.00,     1320.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2950.56,     2950.56
     8217.00,      500.00,        0.00,        0.00,     1435.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2679.89,     2679.89
     8218.00,      500.00,        0.00,        0.00,     1550.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2869.07,     2869.07
     8219.00,      500.00,        0.00,        0.00,     1665.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2977.41,     2977.41
     8220.00,      500.00,        0.00,        0.00,     1780.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2993.46,     2993.46
     8221.00,      500.00,        0.00,        0.00,     1895.43,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3068.79,     3068.79
     8222.00,        0.00,        0.00,        0.00,     1895.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3289.96,     3289.96
     8223.00,        0.00,        0.00,        0.00,     1895.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3504.90,     3504.90
     8224.00,        0.00,        0.00,        0.00,     1895.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3562.65,     3562.65
     8225.00,        0.00,        0.00,        0.00,     1895.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3666.94,     3666.94
     8226.00,        0.00,        0.00,        0.00,     1895.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3350.85,     3350.85
     8227.00,        0.00,      475.20,        0.00,     1766.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3911.35,     3911.35
     8228.00,        0.00,      500.00,        0.00,     1630.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4100.24,     4100.24
     8229.00,        0.00,        0.00,        0.00,     1630.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3290.44,     3290.44
     8230.00,        0.00,        0.00,        0.00,     1630.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3405.44,     3405.44
     8231.00,        0.00,      500.00,        0.00,     1494.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.40,     5000.40
     8232.00,        0.00,      500.00,        0.00,     1358.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.71,     5000.71
     8233.00,        0.00,        0.00,        0.00,     1358.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3300.06,     3300.06
     8234.00,        0.00,        0.00,        0.00,     1358.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3377.11,     3377.11
     8235.00,        0.00,        0.00,        0.00,     1358.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3900.25,     3900.25
     8236.00,        0.00,      500.00,        0.00,     1222.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4029.35,     4029.35
     8237.00,        0.00,      500.00,        0.00,     1086.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.17,     4000.17
     8238.00,        0.00,      500.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3977.01,     3977.01
     8239.00,        0.00,        0.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3599.44,     3599.44
     8240.00,        0.00,        0.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.78,     3500.78
     8241.00,        0.00,        0.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3418.52,     3418.52
     8242.00,        0.00,        0.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.07,     3422.07
     8243.00,        0.00,      500.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3920.88,     3920.88
     8244.00,        0.00,        0.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3908.63,     3908.63
     8245.00,        0.00,        0.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3799.46,     3799.46
     8246.00,        0.00,        0.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3666.46,     3666.46
     8247.00,        0.00,      500.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3996.56,     3996.56
     8248.00,        0.00,        0.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3651.18,     3651.18
     8249.00,        0.00,        0.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3666.76,     3666.76
     8250.00,        0.00,        0.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3880.52,     3880.52
     8251.00,        0.00,      500.00,        0.00,      543.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4007.54,     4007.54
     8252.00,        0.00,      500.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4001.80,     4001.80
     8253.00,        0.00,        0.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3401.57,     3401.57
     8254.00,        0.00,        0.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3418.88,     3418.88
     8255.00,        0.00,        0.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3422.14,     3422.14
     8256.00,        0.00,        0.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3418.86,     3418.86
     8257.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4801.82,     4801.82
     8258.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4801.30,     4801.30
     8259.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4900.49,     4900.49
